Day,Ad name,Campaign name,Campaign ID,Platform,Age,Gender,Impression device,Amount Spent,Clicks,CPC-cost per link click,"CPM-cost per 1,000 impressions",Video average play time,Impressions,Reach,Frequency
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,unknown,android_smartphone,0.19,1,0.19,3.88,6,49,2,1
3/11/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,female,ipad,23.89,27,1.09,37.98,5,629,4,1
3/11/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,male,android_smartphone,43.59,92,1.12,23.44,4,1860,7,1.14
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,male,desktop,18.78,6,3.13,23.27,15,807,7,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,female,android_smartphone,7.50,5,1.88,46.3,11,162,59,1.05
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,male,other,72.18,74,1.5,50.58,7,1427,134,1.05
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,android_smartphone,62.04,76,1.27,59.65,6,1040,3,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,female,android_smartphone,12.34,8,1.76,60.49,8,204,7,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,iphone,46.03,46,2.71,56.07,5,821,1,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,female,android_smartphone,8.78,5,2.2,65.52,11,134,25,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,android_smartphone,0.03,0,0,30,16,1,1,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,unknown,android_smartphone,2.56,4,0.64,13.13,14,195,1,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,male,desktop,1.33,0,0,19.56,14,68,10,1.2
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,ipad,0.04,1,0.04,13.33,4,3,1,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,unknown,iphone,0.09,0,0,15,13,6,1,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,male,android_smartphone,1.28,0,0,13.91,11,92,11,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,female,desktop,0.22,0,0,10,9,22,1,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,male,android_tablet,1.84,3,0.92,92,0,20,1,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,android_smartphone,35.96,56,1.28,72.79,0,494,5,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,unknown,android_smartphone,28.26,55,1.23,38.09,0,742,2,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,male,iphone,1.18,0,0,47.2,0,25,29,1.07
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,male,iphone,0.01,0,0,10,1,1,1,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,iphone,2.07,2,1.04,18.82,14,110,293,1
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,female,iphone,4.72,3,1.57,127.57,0,37,574,1.01
3/11/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,female,android_smartphone,42.45,34,2.65,74.21,0,572,434,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,male,android_smartphone,0.72,0,0,20,11,36,44,1.02
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,female,desktop,4.19,0,0,16.43,13,255,6,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,unknown,iphone,1.13,1,1.13,22.6,15,50,13,1.23
3/11/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,unknown,android_smartphone,2.90,14,0.48,10.62,3,273,10,1
3/11/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,male,iphone,3.75,2,1.88,15.96,4,235,2,1
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,unknown,android_smartphone,7.67,1,7.67,22.3,14,344,70,1.07
3/11/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,male,iphone,0.13,,0,21.67,12,6,5,1
3/12/2023,,Project In Person_Imaging_Leads,6288168583797,messenger,45-54,male,iphone,0.01,,0,10,1,1,1,1
3/12/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,65+,unknown,android_smartphone,2.17,3,1.09,11.79,1,184,171,1
3/12/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,45-54,male,android_smartphone,2.35,3,1.18,10.88,1,216,4,1
3/12/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,male,iphone,2.70,1,2.7,22.88,1,118,267,1
3/12/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,desktop,2.86,4,1.43,22.88,2,125,1,1
3/12/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,45-54,female,android_smartphone,10.95,3,5.48,20.7,1,529,1,1
3/12/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,25-34,female,android_smartphone,13.02,18,1.63,21.21,2,614,1,1
3/12/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,iphone,0.08,,0,8.89,1,9,51,1.02
3/12/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,female,iphone,0.35,,0,10.61,1,33,10,1
3/12/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,female,iphone,1.13,0,0,22.6,2,50,1,1
3/12/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,45-54,male,iphone,4.29,3,2.15,21.13,2,203,5,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,iphone,1.11,0,0,18.81,14,59,8,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,female,android_smartphone,0.06,0,0,10,12,6,29,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,unknown,android_smartphone,0.03,0,0,15,10,2,24,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,male,other,2.94,1,2.94,16.24,14,181,2,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,android_smartphone,1.83,0,0,18.3,14,100,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,male,desktop,0.15,0,0,25,13,6,1,1
3/12/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,female,iphone,4.47,4,4.47,61.23,5,73,1,1
3/12/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,male,iphone,1.31,0,0,100.77,4,13,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,iphone,0.00,0,0,0,1,2,21,1.05
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,female,other,2.64,0,0,23.16,14,114,247,1.03
3/12/2023,,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,female,android_smartphone,3.08,0,0,20.4,1,151,1,1
3/12/2023,,Project In Person_Imaging_Leads,6288168583797,facebook,35-44,male,android_smartphone,1.91,5,0.96,21.46,3,89,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,male,iphone,4.00,1,4,20.73,14,193,2,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,male,iphone,0.02,0,0,10,3,2,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,female,iphone,0.22,0,0,16.92,11,13,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,male,android_smartphone,0.12,0,0,9.23,11,13,24,1.13
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,unknown,desktop,0.20,0,0,4,7,50,63,1.3
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,iphone,20.51,11,2.05,23.85,15,860,265,1
3/12/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,female,android_smartphone,22.72,19,1.34,47.43,5,479,16,1.19
3/12/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,female,android_smartphone,51.95,108,1.24,22.75,4,2284,105,1.06
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,male,android_tablet,19.71,8,2.46,81.11,8,243,1,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,iphone,55.81,66,1.64,55.92,5,998,2,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,female,android_smartphone,35.32,39,1.36,62.4,5,566,1,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,male,android_smartphone,7.16,3,2.39,57.28,7,125,775,1.16
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,android_smartphone,59.43,75,1.32,48.55,7,1224,2,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,unknown,android_smartphone,8.47,5,1.69,50.42,7,168,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,male,android_smartphone,1.20,0,0,12.77,12,94,2,2
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,iphone,0.07,0,0,14,19,5,4,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,female,android_smartphone,0.02,0,0,20,16,1,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,male,android_tablet,1.47,0,0,19.86,13,74,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,18-24,male,desktop,0.00,0,0,0,1,3,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,ipad,0.04,0,0,10,9,4,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,iphone,0.12,0,0,7.06,4,17,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,male,android_tablet,0.71,0,0,13.65,11,52,30,1.13
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,male,android_tablet,54.24,57,1.94,79.3,0,684,4,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,male,android_smartphone,0.61,0,0,33.89,0,18,2,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,iphone,0.84,0,0,35,0,24,1,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,male,desktop,34.38,44,1.91,47.62,0,722,12,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,iphone,0.00,0,0,0,4,1,4,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,0.69,0,0,21.56,15,32,334,1.01
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,iphone,30.26,45,1.32,62.39,0,485,2,1
3/12/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,android_smartphone,2.71,0,0,93.45,0,29,185,1.01
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,ipad,1.04,0,0,20.8,12,50,1,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,4.71,2,2.36,16.76,13,281,3,1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,male,android_tablet,2.63,2,1.32,19.77,14,133,2,1
3/12/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,35-44,female,android_smartphone,2.82,5,2.82,12.1,3,233,30,1.03
3/12/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,45-54,female,iphone,3.12,1,3.12,24,5,130,10,1.1
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,android_tablet,0.10,0,0,25,12,4,1,2
3/12/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,iphone,6.81,3,2.27,22.48,15,303,2,1
3/13/2023,,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,male,iphone,1.80,0,0,11.25,1,160,227,1.01
3/13/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,55-64,female,desktop,2.61,2,2.61,11.4,2,229,1,2
3/13/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,female,iphone,2.95,2,0,28.37,2,104,1,2
3/13/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,android_smartphone,1.80,0,0,13.43,1,134,1,1
3/13/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,65+,male,android_smartphone,7.14,1,7.14,16.3,1,438,1,1
3/13/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,android_smartphone,12.34,9,3.09,20.03,2,616,21,1
3/13/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,45-54,female,iphone,0.35,0,0,17.5,2,20,1,1
3/13/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_Dual Under50_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,25-34,male,android_smartphone,0.40,0,0,17.39,0,23,2,1
3/13/2023,Project In Person_Imaging_Leads_Retargeting_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,instagram,45-54,female,iphone,2.38,2,2.38,35.52,2,67,3,1
3/13/2023,Project In Person_Imaging_Leads_Broad_All_DFW_Dual 50+_Video_WELLNESS_Webpage,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,android_smartphone,5.98,12,1.5,22.07,2,271,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,female,android_smartphone,0.00,0,0,0,2,1,3,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,android_smartphone,2.42,2,1.21,14.58,13,166,68,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,iphone,1.81,4,0.45,16.92,14,107,23,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,1.18,0,0,16.86,14,70,17,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,male,desktop,0.02,0,0,20,16,1,19,1
3/13/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,unknown,ipad,2.60,5,0.87,50,6,52,1,1
3/13/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,18-24,female,desktop,1.25,0,0,83.33,5,15,3,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,female,desktop,0.00,0,0,0,0,1,6,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,male,android_tablet,4.04,1,4.04,22.44,15,180,29,1.14
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,male,desktop,7.94,4,1.99,20.62,9,385,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,unknown,android_smartphone,42.69,108,1.42,29.79,6,1433,8,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,desktop,18.70,37,0.98,60.32,7,310,3,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,iphone,6.24,2,3.12,58.32,8,107,6,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,male,android_smartphone,63.10,134,1.26,70.27,8,898,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,male,ipad,7.79,5,1.95,50.26,8,155,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,18-24,male,iphone,0.00,0,,0,22,1,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,female,android_smartphone,0.20,0,0,33.33,3,6,6,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,18-24,female,android_smartphone,0.07,0,0,23.33,2,3,6,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,male,android_smartphone,0.07,0,0,10,1,7,10,1.1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,male,iphone,0.06,0,0,15,1,4,11,1
3/13/2023,,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,male,android_smartphone,1.03,1,1.03,10.96,1,94,2,1
3/13/2023,,Project In Person_Imaging_Leads,6288168583797,facebook,25-34,female,android_tablet,2.21,5,1.11,19.22,2,115,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,male,android_smartphone,1.99,1,1.99,12.59,0,158,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,male,android_tablet,9.58,17,2.4,17.91,0,535,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,female,android_smartphone,2.36,2,1.18,76.13,0,31,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,iphone,14.51,24,1.32,44.65,,325,79,1.03
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,female,iphone,0.10,0,0,25,2,4,1,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,female,ipad,0.58,1,0,29,2,20,74,1.08
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,android_smartphone,11.61,16,1.45,41.76,,278,2,1
3/13/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,male,desktop,1.17,2,0.59,48.75,,24,1,1
3/13/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,iphone,0.57,0,0,23.75,14,24,1,1
